"","cage","site","depth","station","week","survivors","avlength","SD","tl","biom","min.do","max.do","mean.do","sd.do","min.temp","max.temp","mean.temp","sd.T","do.dur","temp.dur","mean.sal","sd.sal","ssat","index","fishID","Fish","fishlength","n","death.week","event","event2","start","end"
"701","ND3","N","deep","ND",1,9,46.44444444,8.381343185,418,1931.08370777026,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND3_1_X6","ND3_X6","X6",47,10,10,3,0,1,2
"702","ND3","N","deep","ND",2,9,49.55555556,10.58417174,446,2552.76757102441,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND3_2_X6","ND3_X6","X6",52,10,10,3,0,2,3
"703","ND3","N","deep","ND",3,9,57,11.26449683,513,4103.48807918452,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND3_3_X6","ND3_X6","X6",59,10,10,3,0,3,4
"704","ND3","N","deep","ND",4,9,56,14.07124728,504,4217.17317037261,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND3_4_X6","ND3_X6","X6",66,10,10,3,0,4,5
"705","ND3","N","deep","ND",5,8,65.875,11.49388424,527,5915.59038730194,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795,"ND3_5_X6","ND3_X6","X6",72,10,10,3,0,5,6
"706","ND3","N","deep","ND",6,8,72.75,14.81342297,582,8830.25777509136,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360,"ND3_6_X6","ND3_X6","X6",86,10,10,3,0,6,7
"707","ND3","N","deep","ND",7,8,73.125,11.53730363,585,8447.94937999514,3.01,10.47,6.77636270130884,1.0225459483657,20,25.04,21.5996349413299,0.8799939901465,0,0,33.7769152542373,0.643379989449817,375,"ND3_7_X6","ND3_X6","X6",79,10,10,3,0,7,8
"708","ND3","N","deep","ND",8,8,73.375,10.49925593,587,8426.95689648725,3.18,11.27,6.66135652173913,1.22840392600456,19.84,25.32,21.9255652173913,1.60722312917074,0,0,33.0025871304348,0.736190946869224,465,"ND3_8_X6","ND3_X6","X6",76,10,10,3,0,8,9
"709","ND3","N","deep","ND",9,7,65.14285714,10.58878883,456,4960.0406955757,4.33,12.71,7.1119035202086,1.53399690430876,21.2,24.4,22.3993481095176,0.467666941548899,0,0,33.1601271186441,0.422265973679299,2910,"ND3_9_X6","ND3_X6","X6",77,10,10,1,1,9,10
"710","ND3","N","deep","ND",1,9,46.44444444,8.381343185,418,1931.08370777026,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND3_1_X7","ND3_X7","X7",55,10,10,3,0,1,2
"711","ND3","N","deep","ND",2,9,49.55555556,10.58417174,446,2552.76757102441,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND3_2_X7","ND3_X7","X7",58,10,10,3,0,2,3
"712","ND3","N","deep","ND",3,9,57,11.26449683,513,4103.48807918452,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND3_3_X7","ND3_X7","X7",66,10,10,3,0,3,4
"713","ND3","N","deep","ND",4,9,56,14.07124728,504,4217.17317037261,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND3_4_X7","ND3_X7","X7",66,10,10,3,0,4,5
"714","ND3","N","deep","ND",5,8,65.875,11.49388424,527,5915.59038730194,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795,"ND3_5_X7","ND3_X7","X7",75,10,10,3,0,5,6
"715","ND3","N","deep","ND",6,8,72.75,14.81342297,582,8830.25777509136,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360,"ND3_6_X7","ND3_X7","X7",87,10,10,3,0,6,7
"716","ND3","N","deep","ND",7,8,73.125,11.53730363,585,8447.94937999514,3.01,10.47,6.77636270130884,1.0225459483657,20,25.04,21.5996349413299,0.8799939901465,0,0,33.7769152542373,0.643379989449817,375,"ND3_7_X7","ND3_X7","X7",85,10,10,3,0,7,8
"717","ND3","N","deep","ND",8,8,73.375,10.49925593,587,8426.95689648725,3.18,11.27,6.66135652173913,1.22840392600456,19.84,25.32,21.9255652173913,1.60722312917074,0,0,33.0025871304348,0.736190946869224,465,"ND3_8_X7","ND3_X7","X7",82,10,10,3,0,8,9
"718","ND3","N","deep","ND",9,7,65.14285714,10.58878883,456,4960.0406955757,4.33,12.71,7.1119035202086,1.53399690430876,21.2,24.4,22.3993481095176,0.467666941548899,0,0,33.1601271186441,0.422265973679299,2910,"ND3_9_X7","ND3_X7","X7",83,10,10,1,1,9,10
"719","ND3","N","deep","ND",1,9,46.44444444,8.381343185,418,1931.08370777026,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND3_1_X8","ND3_X8","X8",55,9,9,3,0,1,2
"720","ND3","N","deep","ND",2,9,49.55555556,10.58417174,446,2552.76757102441,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND3_2_X8","ND3_X8","X8",60,9,9,3,0,2,3
"721","ND3","N","deep","ND",3,9,57,11.26449683,513,4103.48807918452,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND3_3_X8","ND3_X8","X8",66,9,9,3,0,3,4
"722","ND3","N","deep","ND",4,9,56,14.07124728,504,4217.17317037261,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND3_4_X8","ND3_X8","X8",68,9,9,3,0,4,5
"723","ND3","N","deep","ND",5,8,65.875,11.49388424,527,5915.59038730194,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795,"ND3_5_X8","ND3_X8","X8",80,9,9,3,0,5,6
"724","ND3","N","deep","ND",6,8,72.75,14.81342297,582,8830.25777509136,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360,"ND3_6_X8","ND3_X8","X8",90,9,9,3,0,6,7
"725","ND3","N","deep","ND",7,8,73.125,11.53730363,585,8447.94937999514,3.01,10.47,6.77636270130884,1.0225459483657,20,25.04,21.5996349413299,0.8799939901465,0,0,33.7769152542373,0.643379989449817,375,"ND3_7_X8","ND3_X8","X8",90,9,9,3,0,7,8
"726","ND3","N","deep","ND",8,8,73.375,10.49925593,587,8426.95689648725,3.18,11.27,6.66135652173913,1.22840392600456,19.84,25.32,21.9255652173913,1.60722312917074,0,0,33.0025871304348,0.736190946869224,465,"ND3_8_X8","ND3_X8","X8",93,9,9,1,1,8,9
"727","ND3","N","deep","ND",1,9,46.44444444,8.381343185,418,1931.08370777026,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND3_1_X9","ND3_X9","X9",57,5,5,3,0,1,2
"728","ND3","N","deep","ND",2,9,49.55555556,10.58417174,446,2552.76757102441,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND3_2_X9","ND3_X9","X9",64,5,5,3,0,2,3
"729","ND3","N","deep","ND",3,9,57,11.26449683,513,4103.48807918452,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND3_3_X9","ND3_X9","X9",73,5,5,3,0,3,4
"730","ND3","N","deep","ND",4,9,56,14.07124728,504,4217.17317037261,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND3_4_X9","ND3_X9","X9",75,5,5,1,1,4,5
"731","ND4","N","deep","ND",1,6,48.33333333,7.363574011,290,1427.87398417545,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND4_1_X1","ND4_X1","X1",34,12,12,3,0,1,2
"732","ND4","N","deep","ND",2,6,53.66666667,10.99494833,322,2226.70667843417,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND4_2_X1","ND4_X1","X1",33,12,12,3,0,2,3
"733","ND4","N","deep","ND",3,4,53.75,14.58380952,215,1660.28735188186,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND4_3_X1","ND4_X1","X1",31,12,12,3,0,3,4
"734","ND4","N","deep","ND",4,4,54.75,17.39791654,219,1982.33215235413,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND4_4_X1","ND4_X1","X1",35,12,12,3,0,4,5
"735","ND4","N","deep","ND",5,4,63.75,24.63102718,255,3953.29713911044,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795,"ND4_5_X1","ND4_X1","X1",36,12,12,3,0,5,6
"736","ND4","N","deep","ND",6,4,68.25,21.3585463,273,4294.05813539081,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360,"ND4_6_X1","ND4_X1","X1",41,12,12,3,0,6,7
"737","ND4","N","deep","ND",7,3,82,18.83259586,246,5265.41025328494,3.01,10.47,6.77636270130884,1.0225459483657,20,25.04,21.5996349413299,0.8799939901465,0,0,33.7769152542373,0.643379989449817,375,"ND4_7_X1","ND4_X1","X1",56,12,12,3,0,7,8
"738","ND4","N","deep","ND",8,2,100.5,5.5,201,5995.91148121361,3.18,11.27,6.66135652173913,1.22840392600456,19.84,25.32,21.9255652173913,1.60722312917074,0,0,33.0025871304348,0.736190946869224,465,"ND4_8_X1","ND4_X1","X1",95,12,12,3,0,8,9
"739","ND4","N","deep","ND",9,2,99,3,198,5628.91849496565,4.33,12.71,7.1119035202086,1.53399690430876,21.2,24.4,22.3993481095176,0.467666941548899,0,0,33.1601271186441,0.422265973679299,2910,"ND4_9_X1","ND4_X1","X1",96,12,12,3,0,9,10
"740","ND4","N","deep","ND",10,2,103.5,3.5,207,6604.1836968202,3.92,12.94,7.19328869047619,1.39444567345083,19.56,24.46,21.7997321428571,1.40828438384828,0,0,32.8915050595238,0.630804383629786,1785,"ND4_10_X1","ND4_X1","X1",100,12,12,3,0,10,11
"741","ND4","N","deep","ND",11,2,106.5,1.5,213,7282.13356215318,3.06,11.95,7.06326941326899,1.19530681288741,19.68,23.4,21.0306188925081,0.926799087970551,0,0,32.4317353420195,0.648507119657492,990,"ND4_11_X1","ND4_X1","X1",105,12,12,3,0,11,12
"742","ND4","N","deep","ND",1,6,48.33333333,7.363574011,290,1427.87398417545,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND4_1_X2","ND4_X2","X2",45,12,12,3,0,1,2
"743","ND4","N","deep","ND",2,6,53.66666667,10.99494833,322,2226.70667843417,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND4_2_X2","ND4_X2","X2",48,12,12,3,0,2,3
"744","ND4","N","deep","ND",3,4,53.75,14.58380952,215,1660.28735188186,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND4_3_X2","ND4_X2","X2",51,12,12,3,0,3,4
"745","ND4","N","deep","ND",4,4,54.75,17.39791654,219,1982.33215235413,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND4_4_X2","ND4_X2","X2",40,12,12,3,0,4,5
"746","ND4","N","deep","ND",5,4,63.75,24.63102718,255,3953.29713911044,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795,"ND4_5_X2","ND4_X2","X2",43,12,12,3,0,5,6
"747","ND4","N","deep","ND",6,4,68.25,21.3585463,273,4294.05813539081,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360,"ND4_6_X2","ND4_X2","X2",54,12,12,3,0,6,7
"748","ND4","N","deep","ND",7,3,82,18.83259586,246,5265.41025328494,3.01,10.47,6.77636270130884,1.0225459483657,20,25.04,21.5996349413299,0.8799939901465,0,0,33.7769152542373,0.643379989449817,375,"ND4_7_X2","ND4_X2","X2",90,12,12,3,0,7,8
"749","ND4","N","deep","ND",8,2,100.5,5.5,201,5995.91148121361,3.18,11.27,6.66135652173913,1.22840392600456,19.84,25.32,21.9255652173913,1.60722312917074,0,0,33.0025871304348,0.736190946869224,465,"ND4_8_X2","ND4_X2","X2",106,12,12,3,0,8,9
"750","ND4","N","deep","ND",9,2,99,3,198,5628.91849496565,4.33,12.71,7.1119035202086,1.53399690430876,21.2,24.4,22.3993481095176,0.467666941548899,0,0,33.1601271186441,0.422265973679299,2910,"ND4_9_X2","ND4_X2","X2",102,12,12,3,0,9,10
"751","ND4","N","deep","ND",10,2,103.5,3.5,207,6604.1836968202,3.92,12.94,7.19328869047619,1.39444567345083,19.56,24.46,21.7997321428571,1.40828438384828,0,0,32.8915050595238,0.630804383629786,1785,"ND4_10_X2","ND4_X2","X2",107,12,12,3,0,10,11
"752","ND4","N","deep","ND",11,2,106.5,1.5,213,7282.13356215318,3.06,11.95,7.06326941326899,1.19530681288741,19.68,23.4,21.0306188925081,0.926799087970551,0,0,32.4317353420195,0.648507119657492,990,"ND4_11_X2","ND4_X2","X2",108,12,12,3,0,11,12
"753","ND4","N","deep","ND",1,6,48.33333333,7.363574011,290,1427.87398417545,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND4_1_X3","ND4_X3","X3",50,8,8,3,0,1,2
"754","ND4","N","deep","ND",2,6,53.66666667,10.99494833,322,2226.70667843417,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND4_2_X3","ND4_X3","X3",58,8,8,3,0,2,3
"755","ND4","N","deep","ND",3,4,53.75,14.58380952,215,1660.28735188186,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND4_3_X3","ND4_X3","X3",66,8,8,3,0,3,4
"756","ND4","N","deep","ND",4,4,54.75,17.39791654,219,1982.33215235413,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND4_4_X3","ND4_X3","X3",70,8,8,3,0,4,5
"757","ND4","N","deep","ND",5,4,63.75,24.63102718,255,3953.29713911044,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795,"ND4_5_X3","ND4_X3","X3",83,8,8,3,0,5,6
"758","ND4","N","deep","ND",6,4,68.25,21.3585463,273,4294.05813539081,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360,"ND4_6_X3","ND4_X3","X3",86,8,8,3,0,6,7
"759","ND4","N","deep","ND",7,3,82,18.83259586,246,5265.41025328494,3.01,10.47,6.77636270130884,1.0225459483657,20,25.04,21.5996349413299,0.8799939901465,0,0,33.7769152542373,0.643379989449817,375,"ND4_7_X3","ND4_X3","X3",100,8,8,1,1,7,8
"760","ND4","N","deep","ND",1,6,48.33333333,7.363574011,290,1427.87398417545,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND4_1_X4","ND4_X4","X4",50,7,7,3,0,1,2
"761","ND4","N","deep","ND",2,6,53.66666667,10.99494833,322,2226.70667843417,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND4_2_X4","ND4_X4","X4",55,7,7,3,0,2,3
"762","ND4","N","deep","ND",3,4,53.75,14.58380952,215,1660.28735188186,4.46,9.83,7.11961194029851,1.04859582891278,16.78,23.6,19.2811044776119,1.56988949878502,0,0,32.2682459701493,0.905217635323477,555,"ND4_3_X4","ND4_X4","X4",67,7,7,3,0,3,4
"763","ND4","N","deep","ND",4,4,54.75,17.39791654,219,1982.33215235413,3.53,8.74,6.24610434782609,1.04224084650522,19.58,26.28,21.148,0.894843921921193,0,0,30.966216,0.498474928220178,45,"ND4_4_X4","ND4_X4","X4",74,7,7,3,0,4,5
"764","ND4","N","deep","ND",5,4,63.75,24.63102718,255,3953.29713911044,3.07,9.71,6.42512385919166,1.33280832075993,19.66,25.1,21.5033898305085,0.990475784635176,0,0,32.5357338983051,0.640398390933723,795,"ND4_5_X4","ND4_X4","X4",93,7,7,3,0,5,6
"765","ND4","N","deep","ND",6,4,68.25,21.3585463,273,4294.05813539081,4.87,8.72,6.69706597222222,0.789268611897784,19.44,25.54,21.6832291666667,1.23941472425321,0,0,34.0913527777778,0.748992177558915,360,"ND4_6_X4","ND4_X4","X4",92,7,7,1,1,6,7
"766","ND4","N","deep","ND",1,6,48.33333333,7.363574011,290,1427.87398417545,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND4_1_X5","ND4_X5","X5",55,3,3,3,0,1,2
"767","ND4","N","deep","ND",2,6,53.66666667,10.99494833,322,2226.70667843417,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND4_2_X5","ND4_X5","X5",60,3,3,1,1,2,3
"768","ND4","N","deep","ND",1,6,48.33333333,7.363574011,290,1427.87398417545,3.39,10.47,6.84713043478261,1.46073221890985,16.64,22.2,19.0781217391304,1.35753540997462,0,0,30.3762151304348,0.795690248110355,990,"ND4_1_X6","ND4_X6","X6",56,3,3,3,0,1,2
"769","ND4","N","deep","ND",2,6,53.66666667,10.99494833,322,2226.70667843417,6.4,9.35,7.99813559322034,0.680504184437503,14.86,21.66,17.7487092568449,1.40762313883999,0,0,30.1559870925684,1.66564019810973,405,"ND4_2_X6","ND4_X6","X6",68,3,3,1,1,2,3
"770","NS1","N","shallow","NS",1,10,42,14.87951612,420,1821.29559082014,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS1_1_X1","NS1_X1","X1",38,12,12,3,0,1,2
"771","NS1","N","shallow","NS",2,4,46.5,5.722761571,186,807.290902304003,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS1_2_X1","NS1_X1","X1",40,12,12,3,0,2,3
"772","NS1","N","shallow","NS",3,1,60,0,60,468.639711655694,7.31,13.56,9.94888392857143,1.34481521506203,17.96,25.44,21.9521428571429,1.59409384688486,0,0,28.5596114583333,1.03399126869061,8115,"NS1_3_X1","NS1_X1","X1",60,12,12,3,0,3,4
"773","NS1","N","shallow","NS",4,1,62,0,62,526.863118642397,6.33,17.11,9.85024305555556,2.2962022202919,21.5,27.68,23.2702083333333,0.965381271829944,0,15,27.3037942708333,0.775667275297288,6000,"NS1_4_X1","NS1_X1","X1",62,12,12,3,0,4,5
"774","NS1","N","shallow","NS",5,1,73,0,73,944.111760671689,2.75,19.3,10.60515625,3.28158529701784,20.8,28.24,23.6702604166667,1.31309995186737,0,195,27.1203486979167,0.820341367045401,8040,"NS1_5_X1","NS1_X1","X1",73,12,12,3,0,5,6
"775","NS1","N","shallow","NS",6,1,78,0,78,1196.13343742606,6.23,16.61,9.78477430555555,2.1932899927852,21.18,28.14,23.4854861111111,1.42343336545611,0,45,27.3851746527778,0.821537189282257,5925,"NS1_6_X1","NS1_X1","X1",78,12,12,3,0,6,7
"776","NS1","N","shallow","NS",7,1,70,0,70,812.708429596792,8.28,19.9,12.6220078226858,2.80412464477552,20.94,30.64,23.0828422425033,1.23534321184811,0,15,27.3774958279009,0.816055880092943,11295,"NS1_7_X1","NS1_X1","X1",70,12,12,3,0,7,8
"777","NS1","N","shallow","NS",8,1,72,0,72,898.730026299796,5.49,19.06,11.1989547038328,2.35932325790511,20.66,29.48,23.4503484320557,1.78539104115366,0,15,27.585168815331,0.803448810125317,7740,"NS1_8_X1","NS1_X1","X1",72,12,12,3,0,8,9
"778","NS1","N","shallow","NS",9,1,64,0,64,590.121817631075,7.78,19.97,13.1087870619946,2.91912963484693,22.02,25.68,23.696846361186,0.697820223325863,0,0,27.6843847708895,0.735894231198581,10995,"NS1_9_X1","NS1_X1","X1",64,12,12,3,0,9,10
"779","NS1","N","shallow","NS",10,1,73,0,73,944.111760671689,5.9,19.94,12.3407645259939,3.2956603833735,20.96,26.54,23.1628134556575,1.13608690274982,0,0,28.1072195718654,1.25679231338084,8580,"NS1_10_X1","NS1_X1","X1",73,12,12,3,0,10,11
"780","NS1","N","shallow","NS",11,1,79,0,79,1251.81029507642,5.28,19.99,12.0061666666667,3.12047350526337,20.08,24.4,22.0172333333333,1.01196894590101,0,0,30.5659481666667,0.789921692699748,8145,"NS1_11_X1","NS1_X1","X1",79,12,12,3,0,11,12
"781","NS1","N","shallow","NS",1,10,42,14.87951612,420,1821.29559082014,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS1_1_X2","NS1_X2","X2",41,3,3,3,0,1,2
"782","NS1","N","shallow","NS",2,4,46.5,5.722761571,186,807.290902304003,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS1_2_X2","NS1_X2","X2",42,3,3,1,1,2,3
"783","NS1","N","shallow","NS",1,10,42,14.87951612,420,1821.29559082014,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS1_1_X3","NS1_X3","X3",43,3,3,3,0,1,2
"784","NS1","N","shallow","NS",2,4,46.5,5.722761571,186,807.290902304003,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS1_2_X3","NS1_X3","X3",50,3,3,1,1,2,3
"785","NS1","N","shallow","NS",1,10,42,14.87951612,420,1821.29559082014,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS1_1_X4","NS1_X4","X4",45,3,3,3,0,1,2
"786","NS1","N","shallow","NS",2,4,46.5,5.722761571,186,807.290902304003,1.2,15.5,9.03119947848761,2.60274857140538,16.14,23.32,19.3598696219035,1.3736024879818,60,0,31.4701113428944,1.04432325113478,6015,"NS1_2_X4","NS1_X4","X4",54,3,3,1,1,2,3
"787","NS1","N","shallow","NS",1,10,42,14.87951612,420,1821.29559082014,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS1_1_X5","NS1_X5","X5",45,2,2,1,1,1,2
"788","NS1","N","shallow","NS",1,10,42,14.87951612,420,1821.29559082014,5.48,12.99,8.55168695652174,1.55729466107572,18.74,23.66,20.7208,0.966448320087886,0,0,29.0816648695652,1.00084829511962,3405,"NS1_1_X6","NS1_X6","X6",50,2,2,1,1,1,2
