,cage,site,depth,station,week,survivors,av_length,SD,biom,min.do,max.do,mean.do,sd.do,min.temp,max.temp,mean.temp,sd.T,do.dur,temp.dur,mean.sal,sd.sal,ssat,index,fishID,Survival1,Fish,fishlength,n,death.week,event,event2,start,end
664,MDS2,MD,shallow,MDS,4,5,47.6,5.885575588,1097.174712,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS2_4_X3,MDS2_X3,0.714285714,X3,49,10,9,3,0,3,4
665,MDS2,MD,shallow,MDS,5,4,46.5,3.201562119,770.7373741,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS2_5_X3,MDS2_X3,0.571428571,X3,47,10,9,3,0,4,5
666,MDS2,MD,shallow,MDS,6,4,48.75,4.815340071,935.2847538,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS2_6_X3,MDS2_X3,0.571428571,X3,47,10,9,3,0,5,6
667,MDS2,MD,shallow,MDS,7,3,51,6.976149845,855.6087483,2.59,16.01,7.563048292,2.539235512,21.22,27.27,25.05239583,1.663846172,0,405,27.59831981,0.993429157,4080,MDS2_7_X3,MDS2_X3,0.428571429,X3,60,10,9,3,0,6,7
668,MDS2,MD,shallow,MDS,8,3,56.66666667,4.784233365,1182.845539,3.58,12.7,7.145364583,1.662302292,23.83,27.65,26.14046875,0.82969452,0,1215,27.16759718,0.712842915,2580,MDS2_8_X3,MDS2_X3,0.428571429,X3,61,10,9,3,0,7,8
669,MDS2,MD,shallow,MDS,9,3,56.66666667,4.988876516,1186.432441,5.7,10.50545,8.027853985,0.898922436,23.34,26.98,25.89800595,0.510590564,0,0,26.19657329,0.428800036,4905,MDS2_9_X3,MDS2_X3,0.428571429,X3,62,10,9,1,1,8,9
670,MDS2,MD,shallow,MDS,2,5,39.8,3.059411708,555.8456845,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS2_2_X4,MDS2_X4,0.714285714,X4,43,7,6,3,0,1,2
671,MDS2,MD,shallow,MDS,3,5,43.8,4.53431362,797.7206722,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS2_3_X4,MDS2_X4,0.714285714,X4,47,7,6,3,0,2,3
672,MDS2,MD,shallow,MDS,4,5,47.6,5.885575588,1097.174712,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS2_4_X4,MDS2_X4,0.714285714,X4,51,7,6,3,0,3,4
673,MDS2,MD,shallow,MDS,5,4,46.5,3.201562119,770.7373741,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS2_5_X4,MDS2_X4,0.571428571,X4,51,7,6,3,0,4,5
674,MDS2,MD,shallow,MDS,6,4,48.75,4.815340071,935.2847538,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS2_6_X4,MDS2_X4,0.571428571,X4,57,7,6,1,1,5,6
675,MDS2,MD,shallow,MDS,2,5,39.8,3.059411708,555.8456845,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS2_2_X5,MDS2_X5,0.714285714,X5,44,5,4,3,0,1,2
676,MDS2,MD,shallow,MDS,3,5,43.8,4.53431362,797.7206722,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS2_3_X5,MDS2_X5,0.714285714,X5,49,5,4,3,0,2,3
677,MDS2,MD,shallow,MDS,4,5,47.6,5.885575588,1097.174712,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS2_4_X5,MDS2_X5,0.714285714,X5,56,5,4,1,1,3,4
678,MDS3,MD,shallow,MDS,2,7,41.85714286,3.602720061,937.1577886,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS3_2_X1,MDS3_X1,0.875,X1,36,11,10,3,0,1,2
679,MDS3,MD,shallow,MDS,3,7,45.57142857,5.150787536,1300.475667,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS3_3_X1,MDS3_X1,0.875,X1,37,11,10,3,0,2,3
680,MDS3,MD,shallow,MDS,4,6,49,3.785938897,1402.486838,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS3_4_X1,MDS3_X1,0.75,X1,44,11,10,3,0,3,4
681,MDS3,MD,shallow,MDS,5,4,53.5,8.015609771,1363.57889,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS3_5_X1,MDS3_X1,0.5,X1,40,11,10,3,0,4,5
682,MDS3,MD,shallow,MDS,6,4,47.75,4.60298816,864.8889198,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS3_6_X1,MDS3_X1,0.5,X1,42,11,10,3,0,5,6
683,MDS3,MD,shallow,MDS,7,3,54.33333333,6.599663291,1054.669599,2.59,16.01,7.563048292,2.539235512,21.22,27.27,25.05239583,1.663846172,0,405,27.59831981,0.993429157,4080,MDS3_7_X1,MDS3_X1,0.375,X1,47,11,10,3,0,6,7
684,MDS3,MD,shallow,MDS,8,3,54.33333333,3.091206165,1000.856654,3.58,12.7,7.145364583,1.662302292,23.83,27.65,26.14046875,0.82969452,0,1215,27.16759718,0.712842915,2580,MDS3_8_X1,MDS3_X1,0.375,X1,50,11,10,3,0,7,8
685,MDS3,MD,shallow,MDS,9,3,60,7.257180352,1503.805726,5.7,10.50545,8.027853985,0.898922436,23.34,26.98,25.89800595,0.510590564,0,0,26.19657329,0.428800036,4905,MDS3_9_X1,MDS3_X1,0.375,X1,53,11,10,3,0,8,9
686,MDS3,MD,shallow,MDS,10,1,65,0,623.7197076,1.8,10.44,6.66650463,1.658861189,23.93,29.59,27.41747685,0.986321689,30,8910,26.59519635,0.727622235,4035,MDS3_10_X1,MDS3_X1,0.125,X1,65,11,10,1,1,9,10
687,MDS3,MD,shallow,MDS,2,7,41.85714286,3.602720061,937.1577886,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS3_2_X2,MDS3_X2,0.875,X2,38,10,9,3,0,1,2
688,MDS3,MD,shallow,MDS,3,7,45.57142857,5.150787536,1300.475667,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS3_3_X2,MDS3_X2,0.875,X2,42,10,9,3,0,2,3
689,MDS3,MD,shallow,MDS,4,6,49,3.785938897,1402.486838,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS3_4_X2,MDS3_X2,0.75,X2,46,10,9,3,0,3,4
690,MDS3,MD,shallow,MDS,5,4,53.5,8.015609771,1363.57889,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS3_5_X2,MDS3_X2,0.5,X2,55,10,9,3,0,4,5
691,MDS3,MD,shallow,MDS,6,4,47.75,4.60298816,864.8889198,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS3_6_X2,MDS3_X2,0.5,X2,45,10,9,3,0,5,6
692,MDS3,MD,shallow,MDS,7,3,54.33333333,6.599663291,1054.669599,2.59,16.01,7.563048292,2.539235512,21.22,27.27,25.05239583,1.663846172,0,405,27.59831981,0.993429157,4080,MDS3_7_X2,MDS3_X2,0.375,X2,53,10,9,3,0,6,7
693,MDS3,MD,shallow,MDS,8,3,54.33333333,3.091206165,1000.856654,3.58,12.7,7.145364583,1.662302292,23.83,27.65,26.14046875,0.82969452,0,1215,27.16759718,0.712842915,2580,MDS3_8_X2,MDS3_X2,0.375,X2,56,10,9,3,0,7,8
694,MDS3,MD,shallow,MDS,9,3,60,7.257180352,1503.805726,5.7,10.50545,8.027853985,0.898922436,23.34,26.98,25.89800595,0.510590564,0,0,26.19657329,0.428800036,4905,MDS3_9_X2,MDS3_X2,0.375,X2,57,10,9,1,1,8,9
695,MDS3,MD,shallow,MDS,2,7,41.85714286,3.602720061,937.1577886,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS3_2_X3,MDS3_X3,0.875,X3,41,10,9,3,0,1,2
696,MDS3,MD,shallow,MDS,3,7,45.57142857,5.150787536,1300.475667,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS3_3_X3,MDS3_X3,0.875,X3,43,10,9,3,0,2,3
697,MDS3,MD,shallow,MDS,4,6,49,3.785938897,1402.486838,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS3_4_X3,MDS3_X3,0.75,X3,48,10,9,3,0,3,4
698,MDS3,MD,shallow,MDS,5,4,53.5,8.015609771,1363.57889,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS3_5_X3,MDS3_X3,0.5,X3,59,10,9,3,0,4,5
699,MDS3,MD,shallow,MDS,6,4,47.75,4.60298816,864.8889198,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS3_6_X3,MDS3_X3,0.5,X3,50,10,9,3,0,5,6
700,MDS3,MD,shallow,MDS,7,3,54.33333333,6.599663291,1054.669599,2.59,16.01,7.563048292,2.539235512,21.22,27.27,25.05239583,1.663846172,0,405,27.59831981,0.993429157,4080,MDS3_7_X3,MDS3_X3,0.375,X3,63,10,9,3,0,6,7
701,MDS3,MD,shallow,MDS,8,3,54.33333333,3.091206165,1000.856654,3.58,12.7,7.145364583,1.662302292,23.83,27.65,26.14046875,0.82969452,0,1215,27.16759718,0.712842915,2580,MDS3_8_X3,MDS3_X3,0.375,X3,57,10,9,3,0,7,8
702,MDS3,MD,shallow,MDS,9,3,60,7.257180352,1503.805726,5.7,10.50545,8.027853985,0.898922436,23.34,26.98,25.89800595,0.510590564,0,0,26.19657329,0.428800036,4905,MDS3_9_X3,MDS3_X3,0.375,X3,70,10,9,1,1,8,9
703,MDS3,MD,shallow,MDS,2,7,41.85714286,3.602720061,937.1577886,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS3_2_X4,MDS3_X4,0.875,X4,42,7,6,3,0,1,2
704,MDS3,MD,shallow,MDS,3,7,45.57142857,5.150787536,1300.475667,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS3_3_X4,MDS3_X4,0.875,X4,46,7,6,3,0,2,3
705,MDS3,MD,shallow,MDS,4,6,49,3.785938897,1402.486838,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS3_4_X4,MDS3_X4,0.75,X4,50,7,6,3,0,3,4
706,MDS3,MD,shallow,MDS,5,4,53.5,8.015609771,1363.57889,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS3_5_X4,MDS3_X4,0.5,X4,60,7,6,3,0,4,5
707,MDS3,MD,shallow,MDS,6,4,47.75,4.60298816,864.8889198,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS3_6_X4,MDS3_X4,0.5,X4,54,7,6,1,1,5,6
708,MDS3,MD,shallow,MDS,2,7,41.85714286,3.602720061,937.1577886,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS3_2_X5,MDS3_X5,0.875,X5,44,5,4,3,0,1,2
709,MDS3,MD,shallow,MDS,3,7,45.57142857,5.150787536,1300.475667,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS3_3_X5,MDS3_X5,0.875,X5,47,5,4,3,0,2,3
710,MDS3,MD,shallow,MDS,4,6,49,3.785938897,1402.486838,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS3_4_X5,MDS3_X5,0.75,X5,50,5,4,1,1,3,4
711,MDS3,MD,shallow,MDS,2,7,41.85714286,3.602720061,937.1577886,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS3_2_X6,MDS3_X6,0.875,X6,45,5,4,3,0,1,2
712,MDS3,MD,shallow,MDS,3,7,45.57142857,5.150787536,1300.475667,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS3_3_X6,MDS3_X6,0.875,X6,50,5,4,3,0,2,3
713,MDS3,MD,shallow,MDS,4,6,49,3.785938897,1402.486838,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS3_4_X6,MDS3_X6,0.75,X6,56,5,4,1,1,3,4
714,MDS3,MD,shallow,MDS,2,7,41.85714286,3.602720061,937.1577886,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS3_2_X7,MDS3_X7,0.875,X7,47,4,3,3,0,1,2
715,MDS3,MD,shallow,MDS,3,7,45.57142857,5.150787536,1300.475667,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS3_3_X7,MDS3_X7,0.875,X7,54,4,3,1,1,2,3
716,MDS4,MD,shallow,MDS,2,6,37.66666667,4.496912521,568.4984762,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS4_2_X1,MDS4_X1,0.857142857,X1,33,8,7,3,0,1,2
717,MDS4,MD,shallow,MDS,3,4,42.25,4.20565096,559.549664,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS4_3_X1,MDS4_X1,0.571428571,X1,36,8,7,3,0,2,3
718,MDS4,MD,shallow,MDS,4,3,44.66666667,5.249338583,522.3575867,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS4_4_X1,MDS4_X1,0.428571429,X1,40,8,7,3,0,3,4
719,MDS4,MD,shallow,MDS,5,3,48.66666667,3.399346342,680.2850938,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS4_5_X1,MDS4_X1,0.428571429,X1,44,8,7,3,0,4,5
720,MDS4,MD,shallow,MDS,6,3,46.66666667,4.988876516,602.471498,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS4_6_X1,MDS4_X1,0.428571429,X1,40,8,7,3,0,5,6
721,MDS4,MD,shallow,MDS,7,2,50,4,503.1110486,2.59,16.01,7.563048292,2.539235512,21.22,27.27,25.05239583,1.663846172,0,405,27.59831981,0.993429157,4080,MDS4_7_X1,MDS4_X1,0.285714286,X1,46,8,7,1,1,6,7
722,MDS4,MD,shallow,MDS,2,6,37.66666667,4.496912521,568.4984762,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS4_2_X2,MDS4_X2,0.857142857,X2,33,8,7,3,0,1,2
723,MDS4,MD,shallow,MDS,3,4,42.25,4.20565096,559.549664,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS4_3_X2,MDS4_X2,0.571428571,X2,41,8,7,3,0,2,3
724,MDS4,MD,shallow,MDS,4,3,44.66666667,5.249338583,522.3575867,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS4_4_X2,MDS4_X2,0.428571429,X2,42,8,7,3,0,3,4
725,MDS4,MD,shallow,MDS,5,3,48.66666667,3.399346342,680.2850938,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS4_5_X2,MDS4_X2,0.428571429,X2,50,8,7,3,0,4,5
726,MDS4,MD,shallow,MDS,6,3,46.66666667,4.988876516,602.471498,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS4_6_X2,MDS4_X2,0.428571429,X2,48,8,7,3,0,5,6
727,MDS4,MD,shallow,MDS,7,2,50,4,503.1110486,2.59,16.01,7.563048292,2.539235512,21.22,27.27,25.05239583,1.663846172,0,405,27.59831981,0.993429157,4080,MDS4_7_X2,MDS4_X2,0.285714286,X2,54,8,7,1,1,6,7
728,MDS4,MD,shallow,MDS,2,6,37.66666667,4.496912521,568.4984762,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS4_2_X3,MDS4_X3,0.857142857,X3,34,7,6,3,0,1,2
729,MDS4,MD,shallow,MDS,3,4,42.25,4.20565096,559.549664,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS4_3_X3,MDS4_X3,0.571428571,X3,45,7,6,3,0,2,3
730,MDS4,MD,shallow,MDS,4,3,44.66666667,5.249338583,522.3575867,5.18,16.68,8.256382609,2.090430526,19.43,26.55,23.08822609,1.328600945,0,0,28.39563872,0.884440612,3270,MDS4_4_X3,MDS4_X3,0.428571429,X3,52,7,6,3,0,3,4
731,MDS4,MD,shallow,MDS,5,3,48.66666667,3.399346342,680.2850938,3.97,13.6,8.075219907,1.67515813,20.86,26.23,24.07679398,0.901480062,0,0,27.07190662,0.859788383,5160,MDS4_5_X3,MDS4_X3,0.428571429,X3,52,7,6,3,0,4,5
732,MDS4,MD,shallow,MDS,6,3,46.66666667,4.988876516,602.471498,3.29,14.82,7.968916667,2.248480645,21.47,28.44,25.68591667,0.984100107,0,495,27.83303333,0.751861444,3045,MDS4_6_X3,MDS4_X3,0.428571429,X3,52,7,6,1,1,5,6
733,MDS4,MD,shallow,MDS,2,6,37.66666667,4.496912521,568.4984762,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS4_2_X4,MDS4_X4,0.857142857,X4,40,4,3,3,0,1,2
734,MDS4,MD,shallow,MDS,3,4,42.25,4.20565096,559.549664,5.270132,11.40869,8.058024849,1.179974993,21.37,24.85,23.03291667,0.580254931,0,0,28.98725998,0.674064068,3930,MDS4_3_X4,MDS4_X4,0.571428571,X4,47,4,3,1,1,2,3
735,MDS4,MD,shallow,MDS,2,6,37.66666667,4.496912521,568.4984762,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS4_2_X5,MDS4_X5,0.857142857,X5,42,3,2,1,1,1,2
736,MDS4,MD,shallow,MDS,2,6,37.66666667,4.496912521,568.4984762,4.06,20.29,8.573730367,2.112427784,15.43,22.99,20.39863109,1.624211123,0,0,29.92972203,0.812290878,5430,MDS4_2_X6,MDS4_X6,0.857142857,X6,44,3,2,1,1,1,2
737,RSD1,RS,deep,RSD,2,10,48.1,3.961060464,2195.54833,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD1_2_X1,RSD1_X1,1,X1,43,11,10,3,0,1,2
738,RSD1,RS,deep,RSD,3,10,49.1,4.109744518,2365.275617,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD1_3_X1,RSD1_X1,1,X1,44,11,10,3,0,2,3
739,RSD1,RS,deep,RSD,4,10,52.6,3.583294573,2990.822536,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD1_4_X1,RSD1_X1,1,X1,46,11,10,3,0,3,4
740,RSD1,RS,deep,RSD,5,10,54.3,4.313930922,3377.723524,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD1_5_X1,RSD1_X1,1,X1,48,11,10,3,0,4,5
741,RSD1,RS,deep,RSD,6,10,53.4,4.630334761,3198.054246,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD1_6_X1,RSD1_X1,1,X1,46,11,10,3,0,5,6
742,RSD1,RS,deep,RSD,7,10,56.1,5.752390807,3870.617943,3,17.44,8.242682292,2.755406082,16.78,27.49,23.02216146,2.464638151,0,60,26.09857329,0.613378077,5115,RSD1_7_X1,RSD1_X1,1,X1,49,11,10,3,0,6,7
743,RSD1,RS,deep,RSD,8,10,64.7,4.267317659,6258.168939,1.97,12.06,7.155538194,2.217185616,19.11,25.52,21.87710069,0.949025915,15,0,26.33170649,0.250832353,2670,RSD1_8_X1,RSD1_X1,1,X1,59,11,10,3,0,7,8
744,RSD1,RS,deep,RSD,9,10,66.7,5.640035461,7066.129587,2.62,16.54,8.695535714,2.893478769,19.08,26.75,23.83147321,1.364908977,0,0,25.68703998,0.311689784,5295,RSD1_9_X1,RSD1_X1,1,X1,57,11,10,3,0,8,9
745,RSD1,RS,deep,RSD,10,10,69.5,6.152235366,8201.670825,1.2,12.18,6.27505787,1.872015043,19.48,29.02,25.00481481,2.640853204,15,3780,25.34675459,0.432192264,2010,RSD1_10_X1,RSD1_X1,1,X1,57,11,10,1,1,9,10
746,RSD1,RS,deep,RSD,2,10,48.1,3.961060464,2195.54833,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD1_2_X10,RSD1_X10,1,X10,55,11,10,3,0,1,2
747,RSD1,RS,deep,RSD,3,10,49.1,4.109744518,2365.275617,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD1_3_X10,RSD1_X10,1,X10,57,11,10,3,0,2,3
748,RSD1,RS,deep,RSD,4,10,52.6,3.583294573,2990.822536,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD1_4_X10,RSD1_X10,1,X10,58,11,10,3,0,3,4
749,RSD1,RS,deep,RSD,5,10,54.3,4.313930922,3377.723524,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD1_5_X10,RSD1_X10,1,X10,62,11,10,3,0,4,5
750,RSD1,RS,deep,RSD,6,10,53.4,4.630334761,3198.054246,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD1_6_X10,RSD1_X10,1,X10,60,11,10,3,0,5,6
751,RSD1,RS,deep,RSD,7,10,56.1,5.752390807,3870.617943,3,17.44,8.242682292,2.755406082,16.78,27.49,23.02216146,2.464638151,0,60,26.09857329,0.613378077,5115,RSD1_7_X10,RSD1_X10,1,X10,67,11,10,3,0,6,7
752,RSD1,RS,deep,RSD,8,10,64.7,4.267317659,6258.168939,1.97,12.06,7.155538194,2.217185616,19.11,25.52,21.87710069,0.949025915,15,0,26.33170649,0.250832353,2670,RSD1_8_X10,RSD1_X10,1,X10,72,11,10,3,0,7,8
753,RSD1,RS,deep,RSD,9,10,66.7,5.640035461,7066.129587,2.62,16.54,8.695535714,2.893478769,19.08,26.75,23.83147321,1.364908977,0,0,25.68703998,0.311689784,5295,RSD1_9_X10,RSD1_X10,1,X10,75,11,10,3,0,8,9
754,RSD1,RS,deep,RSD,10,10,69.5,6.152235366,8201.670825,1.2,12.18,6.27505787,1.872015043,19.48,29.02,25.00481481,2.640853204,15,3780,25.34675459,0.432192264,2010,RSD1_10_X10,RSD1_X10,1,X10,79,11,10,1,1,9,10
755,RSD1,RS,deep,RSD,2,10,48.1,3.961060464,2195.54833,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD1_2_X2,RSD1_X2,1,X2,44,11,10,3,0,1,2
756,RSD1,RS,deep,RSD,3,10,49.1,4.109744518,2365.275617,0.36,18.35,8.600260417,3.452123083,16.65,27.05,19.72140625,1.952017604,135,15,26.93127689,0.541931157,4665,RSD1_3_X2,RSD1_X2,1,X2,44,11,10,3,0,2,3
757,RSD1,RS,deep,RSD,4,10,52.6,3.583294573,2990.822536,0.01,14.9,5.890985915,3.285707558,16.86,24.73,20.32452465,2.089153593,1110,0,26.76813013,0.565636379,1635,RSD1_4_X2,RSD1_X2,1,X2,49,11,10,3,0,3,4
758,RSD1,RS,deep,RSD,5,10,54.3,4.313930922,3377.723524,0.58,19.48,8.376712963,2.773718502,17.35,26.26,20.94415509,2.475973955,165,0,26.61378549,0.659300232,5145,RSD1_5_X2,RSD1_X2,1,X2,52,11,10,3,0,4,5
759,RSD1,RS,deep,RSD,6,10,53.4,4.630334761,3198.054246,1.24,23.5,7.2499375,4.046121702,19.63,28.06,23.58214583,2.588552158,135,660,26.20381895,0.646619372,2250,RSD1_6_X2,RSD1_X2,1,X2,49,11,10,3,0,5,6
760,RSD1,RS,deep,RSD,7,10,56.1,5.752390807,3870.617943,3,17.44,8.242682292,2.755406082,16.78,27.49,23.02216146,2.464638151,0,60,26.09857329,0.613378077,5115,RSD1_7_X2,RSD1_X2,1,X2,50,11,10,3,0,6,7
761,RSD1,RS,deep,RSD,8,10,64.7,4.267317659,6258.168939,1.97,12.06,7.155538194,2.217185616,19.11,25.52,21.87710069,0.949025915,15,0,26.33170649,0.250832353,2670,RSD1_8_X2,RSD1_X2,1,X2,59,11,10,3,0,7,8
762,RSD1,RS,deep,RSD,9,10,66.7,5.640035461,7066.129587,2.62,16.54,8.695535714,2.893478769,19.08,26.75,23.83147321,1.364908977,0,0,25.68703998,0.311689784,5295,RSD1_9_X2,RSD1_X2,1,X2,62,11,10,3,0,8,9
763,RSD1,RS,deep,RSD,10,10,69.5,6.152235366,8201.670825,1.2,12.18,6.27505787,1.872015043,19.48,29.02,25.00481481,2.640853204,15,3780,25.34675459,0.432192264,2010,RSD1_10_X2,RSD1_X2,1,X2,64,11,10,1,1,9,10
764,RSD1,RS,deep,RSD,2,10,48.1,3.961060464,2195.54833,4.07,23.8,10.2036891,3.434966753,14.68,23.81,18.45777262,2.321774754,0,0,28.23108793,1.140545088,6900,RSD1_2_X3,RSD1_X3,1,X3,45,11,10,3,0,1,2
